20,17
270,8.1
230,13
340,30
20,8.9
20,8.1
320,21.9
100,10.1
240,14.1
360,30
290,8.1
320,10.1
300,17.9
320,21.9
330,25.9
340,14.1
360,30
340,23
20,23.9
330,23
70,19.9
50,28
280,8.9
240,8.9
260,8.1
50,8.9
210,8.1
260,31.1
340,25.9
60,16.1
80,13
180,12.1
210,14.1
80,15
160,17
210,23.9
360,23
310,28
70,13
70,14.1
50,17
350,17.9
340,25.9
340,23.9
80,13
50,17
40,14.1
230,8.1
10,21.9
340,25.9
280,12.1
50,14.1
230,14.1
40,17.9
20,13
10,15
90,14.1
80,15
250,12.1
250,8.9
240,14.1
230,21
200,15
190,23
200,25.9
340,21
60,23.9
40,16.1
180,17
200,21
240,25.1
330,19.9
80,21.9
80,10.1
240,13
330,23
30,15
20,29.1
340,16.1
30,28
30,23.9
80,17
230,23
190,21.9
220,21.9
190,21
230,29.1
200,16.1
260,23
200,16.1
330,23
320,34.9
340,23
280,8.9
30,16.1
70,14.1
270,15
350,36
340,36
340,19.9
30,13
60,10.1
210,17
190,19.9
240,21
230,23
240,19.9
240,19.9
240,17
230,30
340,36.9
350,25.9
30,16.1
230,15
240,21
200,21
180,25.1
230,32
240,21.9
180,21.9
230,19.9
230,17.9
240,21.9
230,17.9
250,17
50,13
190,23
230,29.1
320,21.9
340,21.9
270,16.1
240,15
150,17
230,15
220,16.1
90,15
230,17.9
210,21.9
200,25.1
260,30
260,13
240,19.9
180,15
110,16.1
170,16.1
240,25.1
340,31.1
40,19.9
250,21
160,17
130,16.1
40,21.9
200,15
170,16.1
100,23
140,19.9
200,16.1
160,21.9
170,19.9
180,21.9
150,17.9
120,17.9
70,17
60,17
190,17
150,16.1
150,16.1
180,23.9
180,19.9
250,23.9
260,23
280,21
280,16.1
90,17
160,14.1
70,15
320,13
270,23
230,14.1
240,17.9
260,19.9
90,17.9
260,17.9
230,12.1
170,15
70,31.1
250,21
40,28
80,12.1
250,21
200,19.9
190,21
300,21
260,23.9
190,21
190,23
200,23.9
240,23
180,14.1
70,14.1
270,17
200,17
180,21
80,25.1
190,23.9
90,14.1
340,31.1
340,25.1
230,10.1
170,23
220,10.1
10,30
170,15
230,17.9
190,21.9
190,28
240,16.1
360,21
10,21.9
320,12.1
60,14.1
50,13
90,14.1
130,19.9
230,28
340,23
20,21.9
60,10.1
250,8.1
110,12.1
160,21.9
200,33.1
200,14.1
260,15
340,21.9
200,15
10,16.1
10,16.1
160,15
190,21.9
190,25.9
200,33.1
320,29.1
350,23
20,16.1
70,10.1
210,8.9
250,8.9
90,16.1
70,16.1
200,23
340,25.9
330,14.1
50,13
60,12.1
30,12.1
350,17.9
10,15
290,10.1
70,12.1
70,10.1
180,25.1
70,23
340,23
30,14.1
50,28
20,13
80,10.1
200,17
210,25.1
220,25.1
220,25.1
190,23
190,15
80,14.1
80,15
80,15
190,15
160,16.1
250,12.1
290,17.9
30,12.1
210,8.1
350,29.1
340,23.9
80,8.9
50,12.1
210,8.1
250,8.9
60,15
80,23.9
80,16.1
10,10.1
70,10.1
200,17
320,25.1
40,14.1
40,23
40,17
280,8.1
240,8.1
190,6.9
50,12.1
340,29.1
20,25.1
40,17
90,10.1
200,6.9
90,8.1
190,13
200,30
340,32
340,25.1
70,8.1
300,10.1
20,16.1
20,14.1
80,8.1
10,12.1
60,14.1
190,21.9
10,16.1
320,10.1
250,8.1
210,6.9
260,8.1
260,6.9
230,8.1
40,21
20,19.9
290,10.1
50,8.9
280,10.1
70,8.9
340,23
60,21
30,28
250,8.9
90,8.9
310,8.1
70,14.1
310,12.1
200,23.9
220,21.9
190,17.9
200,17
90,14.1
20,15
70,16.1
90,12.1
240,8.9
160,16.1
170,21.9
180,21.9
190,16.1
240,36.9
10,25.1
280,10.1
200,8.1
290,8.9
210,6.9
20,17.9
240,8.9
290,12.1
210,8.1
250,8.1
70,10.1
240,8.1
80,8.1
60,10.1
90,8.9
40,15
270,21
340,15
350,29.1
340,25.9
30,42.9
350,21
40,21
60,14.1
90,8.1
160,17.9
190,17.9
60,13
50,14.1
40,14.1
20,13
320,10.1
70,16.1
80,17.9
50,8.9
90,8.9
60,16.1
60,16.1
200,23.9
200,16.1
80,14.1
70,16.1
90,10.1
80,16.1
330,17.9
280,19.9
90,10.1
340,17
60,8.9
190,15
40,16.1
90,16.1
100,12.1
20,17.9
360,16.1
90,12.1
50,12.1
20,17
20,15
260,16.1
40,21
40,32
60,13
260,15
200,14.1
190,23
190,19.9
200,21.9
230,12.1
270,34.9
200,25.9
220,17.9
360,23.9
10,21
50,14.1
240,32
340,25.9
320,28
20,25.9
80,10.1
180,14.1
220,23.9
260,29.1
60,17
30,14.1
270,25.9
350,34.9
310,30
340,23.9
80,14.1
100,16.1
190,23.9
340,25.1
40,15
80,14.1
230,23
230,25.1
300,25.1
340,30
100,14.1
140,13
220,29.1
240,23.9
80,21
70,10.1
250,23.9
240,25.9
90,12.1
260,17.9
260,17
340,25.9
330,15
140,21
270,29.1
240,25.9
270,15
230,21.9
240,31.1
340,23
350,17
60,17
30,13
20,14.1
230,17
240,40
360,21
200,15
170,19.9
220,21
200,15
50,16.1
240,17.9
240,17.9
80,13
100,14.1
40,17
190,17
240,31.1
190,16.1
90,15
180,21
240,21.9
20,23
110,15
200,25.9
190,23.9
180,21.9
260,21.9
300,21.9
90,14.1
30,23.9
80,15
60,16.1
70,17
190,19.9
240,23
240,28
200,25.1
180,23
90,17.9
240,21
80,19.9
250,19.9
250,21
230,23
230,17.9
190,19.9
190,21.9
50,16.1
90,14.1
110,17.9
240,21
250,15
70,19.9
100,14.1
90,17
80,17
140,17
250,21.9
180,17
80,19.9
80,14.1
260,19.9
20,15
70,17
260,19.9
320,17
250,10.1
280,19.9
90,21
340,21
220,21
190,15
20,30
240,14.1
190,23.9
90,13
270,28
80,32
250,16.1
240,17
200,15
30,28
80,17
90,21
30,23.9
190,12.1
180,23
40,23.9
40,21.9
40,23.9
190,14.1
170,21
80,17
40,33.1
280,15
180,16.1
90,15
230,17.9
230,17
90,13
80,13
240,13
200,15
170,23.9
220,17
250,19.9
30,13
110,13
200,23
